Country,Code,Name,Type,Model,ThermalPower,Gross,Net,Operator,Provider,EAF,UCF,Start,Connection,Operation,Shutdown,Construction_time,Online,current_num,ctime_y,ctime_start,color_type
UKRAINE,UA -26  ,CHERNOBYL-2,LWGR ,,3200,1000,925,MTE,FAEA,,,1973-02-01,1978-12-01,1979-05-01 00:00:00,1991-10-01,2129,False,148,5.832876712328767,23.101369863013698,#984ea3
JAPAN,JP -16  ,FUKUSHIMA-DAIICHI-4,BWR  ,,2381,784,760,TEPCO,HITACHI,,,1973-02-01,1978-02-01,1978-10-01 00:00:00,2011-05-01,1826,False,64,5.002739726027397,23.101369863013698,#ff7f00
RUSSIA,RU -22  ,KURSK-2,LWGR ,RBMK-1000,3200,1000,925,REA,AEM,64.0,65.9,1973-01-01,1979-01-01,1979-08-01 00:00:00,,2191,True,459,6.002739726027397,23.016438356164382,#984ea3
SWEDEN,SE -8   ,BARSEBACK-2,BWR  ,,1800,615,600,BKAB,ABB ATOM,,,1973-01-01,1977-03-01,1977-07-01 00:00:00,2005-05-01,1520,False,110,4.164383561643835,23.016438356164382,#ff7f00
JAPAN,JP -19  ,OHI-2,PWR  ,,3423,1175,1120,KEPCO,WH,,,1972-12-01,1978-10-01,1979-12-01 00:00:00,2018-03-01,2130,False,82,5.835616438356165,22.931506849315067,#377eb8
FRANCE,FR -13  ,BUGEY-2,PWR  ,CP0,2785,945,910,EDF,FRAM,71.9,74.2,1972-11-01,1978-05-01,1979-03-01 00:00:00,,2007,True,287,5.498630136986302,22.84931506849315,#377eb8
USA,US -322 ,SHOREHAM,BWR  ,,2436,849,820,LIPA,GE,,,1972-11-01,1986-08-01,1986-08-01 00:00:00,1989-05-01,5021,False,182,13.756164383561643,22.84931506849315,#ff7f00
INDIA,IN -6   ,MADRAS-2,PHWR ,Horizontal Pre,801,220,205,NPCIL,NPCIL,62.8,74.2,1972-10-01,1985-09-01,1986-03-01 00:00:00,,4718,True,371,12.926027397260274,22.764383561643836,#f781bf
JAPAN,JP -15  ,OHI-1,PWR  ,,3423,1175,1120,KEPCO,WH,,,1972-10-01,1977-12-01,1979-03-01 00:00:00,2018-03-01,1887,False,81,5.16986301369863,22.764383561643836,#377eb8
CANADA,CA -11  ,BRUCE-4,PHWR ,CANDU 750A,2550,830,769,BRUCEPOW,OH/AECL,74.0,74.6,1972-09-01,1978-12-01,1979-01-01 00:00:00,,2282,True,209,6.252054794520548,22.682191780821917,#f781bf
SWEDEN,SE -7   ,RINGHALS-3,PWR  ,WH 3LP,3135,1117,1072,RAB,WH,78.5,80.5,1972-09-01,1980-09-01,1981-09-01 00:00:00,,2922,True,499,8.005479452054795,22.682191780821917,#377eb8
USA,US -341 ,FERMI-2,BWR  ,BWR-4 (Mark 1),3486,1198,1115,DTEDISON,GE,80.0,80.0,1972-09-01,1986-09-01,1988-01-01 00:00:00,,5113,True,583,14.008219178082191,22.682191780821917,#ff7f00
JAPAN,JP -14  ,MIHAMA-3,PWR  ,M (3-loop),2440,826,780,KEPCO,MHI,55.4,55.4,1972-08-01,1976-02-01,1976-12-01 00:00:00,,1279,True,377,3.504109589041096,22.5972602739726,#377eb8
"KOREA,REP.OF",KR -1   ,KORI-1,PWR  ,,1729,607,576,KHNP,WH,,,1972-08-01,1977-06-01,1978-04-01 00:00:00,2017-06-01,1765,False,88,4.835616438356165,22.5972602739726,#377eb8
USA,US -397 ,COLUMBIA,BWR  ,BWR-5 (Mark 2),3486,1190,1131,ENERGYNW,GE,81.5,82.1,1972-08-01,1984-05-01,1984-12-01 00:00:00,,4291,True,603,11.756164383561643,22.5972602739726,#ff7f00
FINLAND,FI -2   ,LOVIISA-2,PWR  ,VVER V-213,1500,531,507,FORTUMPH,AEE,89.4,90.2,1972-08-01,1980-11-01,1981-01-01 00:00:00,,3014,True,284,8.257534246575343,22.5972602739726,#377eb8
CANADA,CA -10  ,BRUCE-3,PHWR ,CANDU 750A,2550,830,770,BRUCEPOW,OH/AECL,74.8,75.3,1972-07-01,1977-12-01,1978-02-01 00:00:00,,1979,True,208,5.421917808219178,22.512328767123286,#f781bf
GERMANY,DE -17  ,UNTERWESER,PWR  ,,3900,1410,1345,E.ON,KWU,,,1972-07-01,1978-09-01,1979-09-01 00:00:00,2011-08-01,2253,False,53,6.1726027397260275,22.512328767123286,#377eb8
"TAIWAN,CHINA",TW -1   ,CHINSHAN-1,BWR  ,,1840,636,604,TPC,GE,,,1972-06-01,1977-11-01,1978-12-01 00:00:00,2018-12-01,1979,False,190,5.421917808219178,22.43013698630137,#ff7f00
RUSSIA,RU -17  ,KURSK-1,LWGR ,RBMK-1000,3200,1000,925,REA,AEM,63.8,65.5,1972-06-01,1976-12-01,1977-10-01 00:00:00,,1644,True,456,4.504109589041096,22.43013698630137,#984ea3
JAPAN,JP -17  ,FUKUSHIMA-DAIICHI-5,BWR  ,,2381,784,760,TEPCO,TOSHIBA,,,1972-05-01,1977-09-01,1978-04-01 00:00:00,2013-12-01,1949,False,65,5.33972602739726,22.345205479452055,#ff7f00
JAPAN,JP -20  ,FUGEN ATR,HWLWR,,557,165,148,JAEA,HITACHI,,,1972-05-01,1978-07-01,1979-03-01 00:00:00,2003-03-01,2252,False,60,6.16986301369863,22.345205479452055,#999999
GERMANY,DE -16  ,ISAR-1,BWR  ,,2575,912,878,E.ON,KWU,,,1972-05-01,1977-12-01,1979-03-01 00:00:00,2011-08-01,2040,False,39,5.589041095890411,22.345205479452055,#ff7f00
GERMANY,DE -505 ,GREIFSWALD-4,PWR  ,,1375,440,408,EWN,AEE,,,1972-04-01,1979-09-01,1979-11-01 00:00:00,1990-07-01,2709,False,34,7.421917808219178,22.263013698630136,#377eb8
SLOVAKIA,SK -2   ,BOHUNICE-1,PWR  ,,1375,440,408,JAVYS,AEE,,,1972-04-01,1978-12-01,1980-04-01 00:00:00,2006-12-01,2435,False,103,6.671232876712328,22.263013698630136,#377eb8
SLOVAKIA,SK -3   ,BOHUNICE-2,PWR  ,,1375,440,408,JAVYS,AEE,,,1972-04-01,1980-03-01,1981-01-01 00:00:00,2008-12-01,2891,False,104,7.920547945205479,22.263013698630136,#377eb8
GERMANY,DE -504 ,GREIFSWALD-3,PWR  ,,1375,440,408,EWN,AEE,,,1972-04-01,1977-10-01,1978-05-01 00:00:00,1990-02-01,2009,False,33,5.504109589041096,22.263013698630136,#377eb8
GERMANY,DE -15  ,NECKARWESTHEIM-1,PWR  ,,2497,840,785,EnKK,KWU,,,1972-02-01,1976-06-01,1976-12-01 00:00:00,2011-08-01,1582,False,45,4.3342465753424655,22.0986301369863,#377eb8
USA,US -366 ,HATCH-2,BWR  ,BWR-4 (Mark 1),2804,921,883,SOUTHERN,GE,85.4,85.4,1972-02-01,1978-09-01,1979-09-01 00:00:00,,2404,True,590,6.586301369863014,22.0986301369863,#ff7f00
GERMANY,DE -18  ,BIBLIS-B,PWR  ,,3733,1300,1240,RWE,KWU,,,1972-02-01,1976-04-01,1977-01-01 00:00:00,2011-08-01,1521,False,28,4.167123287671233,22.0986301369863,#377eb8
FRANCE,FR -12  ,FESSENHEIM-2,PWR  ,,2785,920,880,EDF,FRAM,,,1972-02-01,1977-10-01,1978-04-01 00:00:00,2020-06-01,2069,False,19,5.668493150684932,22.0986301369863,#377eb8
BELGIUM,BE -4   ,DOEL-2,PWR  ,WH 2LP,1311,454,445,EBL+EDF,ACECOWEN,80.9,81.7,1971-09-01,1975-08-01,1975-12-01 00:00:00,,1430,True,199,3.9178082191780823,21.67945205479452,#377eb8
JAPAN,JP -12  ,GENKAI-1,PWR  ,,1650,559,529,KYUSHU,MHI,,,1971-09-01,1975-02-01,1975-10-01 00:00:00,2015-04-01,1249,False,71,3.421917808219178,21.67945205479452,#377eb8
FRANCE,FR -11  ,FESSENHEIM-1,PWR  ,,2785,920,880,EDF,FRAM,,,1971-09-01,1977-04-01,1978-01-01 00:00:00,2020-02-01,2039,False,18,5.586301369863014,21.67945205479452,#377eb8
JAPAN,JP -11  ,HAMAOKA-1,BWR  ,,1593,540,515,CHUBU,TOSHIBA,,,1971-06-01,1974-08-01,1976-03-01 00:00:00,2009-01-01,1157,False,73,3.16986301369863,21.427397260273974,#ff7f00
CANADA,CA -8   ,BRUCE-1,PHWR ,CANDU 791,2620,830,774,BRUCEPOW,OH/AECL,72.1,72.6,1971-06-01,1977-01-01,1977-09-01 00:00:00,,2041,True,225,5.5917808219178085,21.427397260273974,#f781bf
FINLAND,FI -1   ,LOVIISA-1,PWR  ,VVER V-213,1500,531,507,FORTUMPH,AEE,87.9,88.5,1971-05-01,1977-02-01,1977-05-01 00:00:00,,2103,True,283,5.761643835616439,21.34246575342466,#377eb8
GERMANY,DE -19  ,THTR-300,HTGR ,,760,308,296,HKG,HRB,,,1971-05-01,1985-11-01,1987-06-01 00:00:00,1988-09-01,5298,False,52,14.515068493150684,21.34246575342466,#dede00
BRAZIL,BR -1   ,ANGRA-1,PWR  ,WH 2LP,1882,640,609,ELETROBR,WH,62.9,67.8,1971-05-01,1982-04-01,1985-01-01 00:00:00,,3988,True,204,10.926027397260274,21.34246575342466,#377eb8
USA,US -369 ,MCGUIRE-1,PWR  ,WH 4LP (ICECND,3411,1215,1158,DUKEENER,WH,83.8,84.1,1971-04-01,1981-09-01,1981-12-01 00:00:00,,3806,True,592,10.427397260273972,21.26027397260274,#377eb8
USA,US -370 ,MCGUIRE-2,PWR  ,WH 4LP (ICECND,3411,1215,1158,DUKEENER,WH,87.0,87.0,1971-04-01,1983-05-01,1984-03-01 00:00:00,,4413,True,593,12.09041095890411,21.26027397260274,#377eb8
JAPAN,JP -13  ,TAKAHAMA-2,PWR  ,M (3-loop),2440,826,780,KEPCO,MHI,54.9,55.0,1971-03-01,1975-01-01,1975-11-01 00:00:00,,1402,True,376,3.841095890410959,21.175342465753424,#377eb8
USA,US -338 ,NORTH ANNA-1,PWR  ,WH 3LP (DRYSUB,2940,990,948,DOMINION,WH,84.6,85.2,1971-02-01,1978-04-01,1978-06-01 00:00:00,,2616,True,581,7.167123287671233,21.0986301369863,#377eb8
USA,US -339 ,NORTH ANNA-2,PWR  ,WH 3LP (DRYSUB,2940,1011,944,DOMINION,WH,86.9,87.5,1971-02-01,1980-08-01,1980-12-01 00:00:00,,3469,True,582,9.504109589041096,21.0986301369863,#377eb8
SWEDEN,SE -6   ,BARSEBACK-1,BWR  ,,1800,615,600,BKAB,ASEASTAL,,,1971-02-01,1975-05-01,1975-07-01 00:00:00,1999-11-01,1550,False,109,4.2465753424657535,21.0986301369863,#ff7f00
INDIA,IN -5   ,MADRAS-1,PHWR ,Horizontal Pre,801,220,205,NPCIL,NPCIL,52.8,62.1,1971-01-01,1983-07-01,1984-01-01 00:00:00,,4564,True,370,12.504109589041096,21.013698630136986,#f781bf
USA,US -323 ,DIABLO CANYON-2,PWR  ,WH 4LP (DRYAMB,3411,1197,1118,PG&E,WH,88.8,88.9,1970-12-01,1985-10-01,1986-03-01 00:00:00,,5418,True,572,14.843835616438357,20.92876712328767,#377eb8
JAPAN,JP -10  ,FUKUSHIMA-DAIICHI-3,BWR  ,,2381,784,760,TEPCO,TOSHIBA,,,1970-12-01,1974-10-01,1976-03-01 00:00:00,2011-05-01,1400,False,63,3.835616438356164,20.92876712328767,#ff7f00
UK,GB -20B ,HEYSHAM A-2,GCR  ,AGR,1500,625,575,EDF UK,NPC,67.3,67.7,1970-12-01,1984-10-01,1989-04-01 00:00:00,,5053,True,515,13.843835616438357,20.92876712328767,#4daf4a
UK,GB -20A ,HEYSHAM A-1,GCR  ,AGR,1500,625,485,EDF UK,NPC,68.1,68.3,1970-12-01,1983-07-01,1989-04-01 00:00:00,,4595,True,514,12.58904109589041,20.92876712328767,#4daf4a
CANADA,CA -9   ,BRUCE-2,PHWR ,CANDU 791,2620,830,777,BRUCEPOW,OH/AECL,68.8,69.3,1970-12-01,1976-09-01,1977-09-01 00:00:00,,2101,True,226,5.756164383561644,20.92876712328767,#f781bf
GERMANY,DE -14  ,PHILIPPSBURG-1,BWR  ,,2575,926,890,EnKK,KWU,,,1970-10-01,1979-05-01,1980-03-01 00:00:00,2011-08-01,3134,False,48,8.586301369863014,20.76164383561644,#ff7f00
USA,US -364 ,FARLEY-2,PWR  ,WH 3LP (DRYAMB,2775,928,883,SOUTHERN,WH,89.1,89.1,1970-10-01,1981-05-01,1981-07-01 00:00:00,,3865,True,589,10.58904109589041,20.76164383561644,#377eb8
SWEDEN,SE -5   ,RINGHALS-2,PWR  ,,2652,963,852,RAB,WH,,,1970-10-01,1974-08-01,1975-05-01 00:00:00,2019-12-01,1400,False,114,3.835616438356164,20.76164383561644,#377eb8
USA,US -348 ,FARLEY-1,PWR  ,WH 3LP (DRYAMB,2775,918,874,SOUTHERN,WH,85.9,86.0,1970-10-01,1977-08-01,1977-12-01 00:00:00,,2496,True,585,6.838356164383562,20.76164383561644,#377eb8
USA,US -346 ,DAVIS BESSE-1,PWR  ,B&W RLP (DRYAM,2817,925,894,FENOC,B&W,74.1,74.2,1970-09-01,1977-08-01,1978-07-01 00:00:00,,2526,True,584,6.920547945205479,20.67945205479452,#377eb8
USA,US -335 ,ST. LUCIE-1,PWR  ,CE 2LP (DRYAMB,3020,1045,981,FPL,CE,83.4,83.6,1970-07-01,1976-05-01,1976-12-01 00:00:00,,2131,True,579,5.838356164383562,20.50958904109589,#377eb8
JAPAN,JP -7   ,SHIMANE-1,BWR  ,,1380,460,439,CHUGOKU,HITACHI,,,1970-07-01,1973-12-01,,2015-04-01,1249,False,84,3.421917808219178,20.50958904109589,#ff7f00
USA,US -331 ,DUANE ARNOLD-1,BWR  ,,1912,624,601,NEXTERA,GE,,,1970-06-01,1974-05-01,1975-02-01 00:00:00,2020-10-01,1430,False,156,3.9178082191780823,20.427397260273974,#ff7f00
BELGIUM,BE -3   ,TIHANGE-1,PWR  ,Framatome 3 lo,2873,1009,962,EBL,ACLF,79.9,81.9,1970-06-01,1975-03-01,1975-10-01 00:00:00,,1734,True,198,4.750684931506849,20.427397260273974,#377eb8
USA,US -334 ,BEAVER VALLEY-1,PWR  ,WH 3LP (DRYSUB,2900,959,908,FENOC,WH,78.5,78.5,1970-06-01,1976-06-01,1976-10-01 00:00:00,,2192,True,578,6.005479452054795,20.427397260273974,#377eb8
RUSSIA,RU -16  ,LENINGRAD-2,LWGR ,,3200,1000,925,REA,AEM,,,1970-06-01,1975-07-01,1976-02-01 00:00:00,2020-11-01,1856,False,98,5.0849315068493155,20.427397260273974,#984ea3
RUSSIA,RU -12  ,KOLA-1,PWR  ,VVER V-230,1375,440,411,REA,AEM,71.9,77.2,1970-05-01,1973-06-01,1973-12-01 00:00:00,,1127,True,445,3.0876712328767124,20.34246575342466,#377eb8
RUSSIA,RU -13  ,KOLA-2,PWR  ,VVER V-230,1375,440,411,REA,AEM,72.8,77.3,1970-05-01,1974-12-01,1975-02-01 00:00:00,,1675,True,446,4.589041095890411,20.34246575342466,#377eb8
USA,US -328 ,SEQUOYAH-2,PWR  ,WH 4LP (ICECND,3455,1200,1139,TVA,WH,80.4,80.4,1970-05-01,1981-12-01,1982-06-01 00:00:00,,4232,True,576,11.594520547945205,20.34246575342466,#377eb8
USA,US -327 ,SEQUOYAH-1,PWR  ,WH 4LP (ICECND,3455,1221,1152,TVA,WH,77.1,77.1,1970-05-01,1980-07-01,1981-07-01 00:00:00,,3714,True,575,10.175342465753424,20.34246575342466,#377eb8
BULGARIA,BG -1   ,KOZLODUY-1,PWR  ,,1375,440,408,KOZNPP,AEE,,,1970-04-01,1974-07-01,1974-10-01 00:00:00,2002-12-01,1552,False,2,4.252054794520548,20.26027397260274,#377eb8
BULGARIA,BG -2   ,KOZLODUY-2,PWR  ,,1375,440,408,KOZNPP,AEE,,,1970-04-01,1975-08-01,1975-11-01 00:00:00,2002-12-01,1948,False,3,5.336986301369863,20.26027397260274,#377eb8
JAPAN,JP -8   ,TAKAHAMA-1,PWR  ,M (3-loop),2440,826,780,KEPCO,WH/MHI,54.5,54.5,1970-04-01,1974-03-01,1974-11-01 00:00:00,,1430,True,408,3.9178082191780823,20.26027397260274,#377eb8
GERMANY,DE -13  ,BRUNSBUETTEL,BWR  ,,2292,806,771,KKB,KWU,,,1970-04-01,1976-07-01,1977-02-01 00:00:00,2011-08-01,2283,False,29,6.254794520547946,20.26027397260274,#ff7f00
RUSSIA,RU -15  ,LENINGRAD-1,LWGR ,,3200,1000,925,REA,AEM,,,1970-03-01,1973-12-01,1974-11-01 00:00:00,2018-12-01,1371,False,97,3.756164383561644,20.175342465753424,#984ea3
GERMANY,DE -503 ,GREIFSWALD-2,PWR  ,,1375,440,408,EWN,AEE,,,1970-03-01,1974-12-01,1975-04-01 00:00:00,1990-02-01,1736,False,32,4.756164383561644,20.175342465753424,#377eb8
UKRAINE,UA -25  ,CHERNOBYL-1,LWGR ,,3200,800,740,MTE,FAEA,,,1970-03-01,1977-09-01,1978-05-01 00:00:00,1996-11-01,2741,False,147,7.50958904109589,20.175342465753424,#984ea3
GERMANY,DE -502 ,GREIFSWALD-1,PWR  ,,1375,440,408,EWN,AEE,,,1970-03-01,1973-12-01,1974-07-01 00:00:00,1990-02-01,1371,False,31,3.756164383561644,20.175342465753424,#377eb8
USA,US -325 ,BRUNSWICK-1,BWR  ,BWR-4 (Mark 1),2923,990,938,PROGRESS,GE,78.9,79.2,1970-02-01,1976-12-01,1977-03-01 00:00:00,,2495,True,574,6.835616438356165,20.0986301369863,#ff7f00
USA,US -324 ,BRUNSWICK-2,BWR  ,BWR-4 (Mark 1),2923,960,932,PROGRESS,GE,78.1,78.4,1970-02-01,1975-04-01,1975-11-01 00:00:00,,1885,True,573,5.164383561643835,20.0986301369863,#ff7f00
USA,US -344 ,TROJAN,PWR  ,,3411,1155,1095,PORTGE,WH,,,1970-02-01,1975-12-01,1976-05-01 00:00:00,1992-11-01,2129,False,185,5.832876712328767,20.0986301369863,#377eb8
RUSSIA,RU -143 ,BILIBINO-3,LWGR ,EGP-6,62,12,11,REA,AEM,73.0,82.0,1970-01-01,1975-12-01,1976-02-01 00:00:00,,2160,True,448,5.917808219178082,20.013698630136986,#984ea3
RUSSIA,RU -144 ,BILIBINO-4,LWGR ,EGP-6,62,12,11,REA,AEM,71.6,80.1,1970-01-01,1976-12-01,1977-01-01 00:00:00,,2526,True,449,6.920547945205479,20.013698630136986,#984ea3
RUSSIA,RU -141 ,BILIBINO-1,LWGR ,,62,12,11,REA,AEM,,,1970-01-01,1974-01-01,1974-04-01 00:00:00,2019-01-01,1461,False,96,4.002739726027397,20.013698630136986,#984ea3
RUSSIA,RU -142 ,BILIBINO-2,LWGR ,EGP-6,62,12,11,REA,AEM,72.7,81.5,1970-01-01,1974-12-01,1975-02-01 00:00:00,,1795,True,447,4.917808219178082,20.013698630136986,#984ea3
ITALY,IT -4   ,CAORSO,BWR  ,,2651,882,860,SOGIN,AMN/GETS,,,1970-01-01,1978-05-01,1981-12-01 00:00:00,1990-07-01,3042,False,56,8.334246575342465,20.013698630136986,#ff7f00
GERMANY,DE -12  ,BIBLIS-A,PWR  ,,3517,1225,1167,RWE,KWU,,,1970-01-01,1974-08-01,1975-02-01 00:00:00,2011-08-01,1673,False,27,4.583561643835616,20.013698630136986,#377eb8
USA,US -320 ,THREE MILE ISLAND-2,PWR  ,,2772,959,880,GPU,B&W,,,1969-11-01,1978-04-01,1978-12-01 00:00:00,1979-03-01,3073,False,184,8.419178082191781,19.846575342465755,#377eb8
USA,US -336 ,MILLSTONE-2,PWR  ,CE 2LP (DRYAMB,2700,918,869,DOMINION,CE,72.5,73.1,1969-11-01,1975-11-01,1975-12-01 00:00:00,,2191,True,580,6.002739726027397,19.846575342465755,#377eb8
SWEDEN,SE -3   ,OSKARSHAMN-2,BWR  ,,1800,661,638,OKG,ABB ATOM,,,1969-09-01,1974-10-01,1975-01-01 00:00:00,2016-12-01,1856,False,112,5.0849315068493155,19.67945205479452,#ff7f00
ARMENIA,AM -18  ,ARMENIAN-1,PWR  ,,1375,408,376,ANPPCJSC,FAEA,,,1969-07-01,1976-12-01,1977-10-01 00:00:00,1989-02-01,2710,False,0,7.424657534246576,19.50958904109589,#377eb8
NETHERLANDS,NL -2   ,BORSSELE,PWR  ,KWU 2LP,1366,515,482,EPZ,S/KWU,84.8,85.3,1969-07-01,1973-07-01,1973-10-01 00:00:00,,1461,True,435,4.002739726027397,19.50958904109589,#377eb8
BELGIUM,BE -2   ,DOEL-1,PWR  ,WH 2LP,1311,454,445,EBL+EDF,ACECOWEN,83.4,84.2,1969-07-01,1974-08-01,1975-02-01 00:00:00,,1857,True,197,5.087671232876712,19.50958904109589,#377eb8
JAPAN,JP -9   ,FUKUSHIMA-DAIICHI-2,BWR  ,,2381,784,760,TEPCO,GE/T,,,1969-06-01,1973-12-01,1974-07-01 00:00:00,2011-05-01,1644,False,62,4.504109589041096,19.427397260273974,#ff7f00
USA,US -306 ,PRAIRIE ISLAND-2,PWR  ,WH 2LP (DRYAMB,1677,560,519,NSP,WH,88.2,88.2,1969-06-01,1974-12-01,1974-12-01 00:00:00,,2009,True,564,5.504109589041096,19.427397260273974,#377eb8
USA,US -312 ,RANCHO SECO-1,PWR  ,,2772,917,873,SMUD,B&W,,,1969-04-01,1974-10-01,1975-04-01 00:00:00,1989-06-01,2009,False,176,5.504109589041096,19.26027397260274,#377eb8
USA,US -316 ,COOK-2,PWR  ,WH 4LP (ICECDN,3468,1231,1168,AEP,WH,74.3,74.4,1969-03-01,1978-03-01,1978-07-01 00:00:00,,3287,True,568,9.005479452054795,19.175342465753424,#377eb8
USA,US -315 ,COOK-1,PWR  ,WH 4LP (ICECDN,3304,1131,1030,AEP,WH,72.9,73.0,1969-03-01,1975-02-01,1975-08-01 00:00:00,,2163,True,567,5.926027397260274,19.175342465753424,#377eb8
SWEDEN,SE -4   ,RINGHALS-1,BWR  ,,2540,910,881,RAB,ABB ATOM,,,1969-02-01,1974-10-01,1976-01-01 00:00:00,2020-12-01,2068,False,113,5.6657534246575345,19.0986301369863,#ff7f00
RUSSIA,RU -21  ,BELOYARSK-3,FBR  ,BN-600,1470,600,560,REA,AEM,75.7,76.3,1969-01-01,1980-04-01,1981-11-01 00:00:00,,4108,True,458,11.254794520547945,19.013698630136986,#a65628
USA,US -368 ,ANO-2,PWR  ,CE 2LP (DRYAMB,3026,1065,988,ENTERGY,CE,84.1,84.3,1968-12-01,1978-12-01,1980-03-01 00:00:00,,3652,True,591,10.005479452054795,18.92876712328767,#377eb8
USA,US -304 ,ZION-2,PWR  ,,3250,1085,1040,EXELON,WH,,,1968-12-01,1973-12-01,1974-09-01 00:00:00,1998-02-01,1826,False,189,5.002739726027397,18.92876712328767,#377eb8
USA,US -295 ,ZION-1,PWR  ,,3250,1085,1040,EXELON,WH,,,1968-12-01,1973-06-01,1973-12-01 00:00:00,1998-02-01,1643,False,188,4.501369863013698,18.92876712328767,#377eb8
FRANCE,FR -10  ,PHENIX,FBR  ,,345,142,130,CEA/EDF,CNCLNEY,,,1968-11-01,1973-12-01,1974-07-01 00:00:00,2010-02-01,1856,False,22,5.0849315068493155,18.846575342465755,#a65628
USA,US -286 ,INDIAN POINT-3,PWR  ,WH 4LP (DRYAMB,3216,1085,1030,ENTERGY,WH,75.1,75.2,1968-11-01,1976-04-01,1976-08-01 00:00:00,,2708,True,559,7.419178082191781,18.846575342465755,#377eb8
USA,US -313 ,ANO-1,PWR  ,B&W LLP (DRYAM,2568,903,836,ENTERGY,B&W,81.4,81.8,1968-10-01,1974-08-01,1974-12-01 00:00:00,,2130,True,566,5.835616438356165,18.76164383561644,#377eb8
UK,GB -19A ,HARTLEPOOL A-1,GCR  ,AGR,1500,655,590,EDF UK,NPC,70.3,70.4,1968-10-01,1983-08-01,1989-04-01 00:00:00,,5417,True,512,14.841095890410958,18.76164383561644,#4daf4a
USA,US -309 ,MAINE YANKEE,PWR  ,,2630,900,860,MYAPC,CE,,,1968-10-01,1972-11-01,1972-12-01 00:00:00,1997-08-01,1492,False,169,4.087671232876712,18.76164383561644,#377eb8
UK,GB -19B ,HARTLEPOOL A-2,GCR  ,AGR,1500,655,595,EDF UK,NPC,71.6,71.8,1968-10-01,1984-10-01,1989-04-01 00:00:00,,5844,True,513,16.01095890410959,18.76164383561644,#4daf4a
USA,US -302 ,CRYSTAL RIVER-3,PWR  ,,2568,890,860,PROGRESS,B&W,,,1968-09-01,1977-01-01,1977-03-01 00:00:00,2013-02-01,3044,False,153,8.33972602739726,18.67945205479452,#377eb8
USA,US -272 ,SALEM-1,PWR  ,WH 4LP (DRYAMB,3459,1254,1169,PSEG,WH,73.0,73.2,1968-09-01,1976-12-01,1977-06-01 00:00:00,,3013,True,552,8.254794520547945,18.67945205479452,#377eb8
USA,US -311 ,SALEM-2,PWR  ,WH 4LP (DRYAMB,3459,1200,1158,PSEG,WH,76.0,76.0,1968-09-01,1981-06-01,1981-10-01 00:00:00,,4656,True,565,12.756164383561643,18.67945205479452,#377eb8
USA,US -321 ,HATCH-1,BWR  ,BWR-4 (Mark 1),2804,911,876,SOUTHERN,GE,83.7,83.7,1968-09-01,1974-11-01,1975-12-01 00:00:00,,2252,True,571,6.16986301369863,18.67945205479452,#ff7f00
USA,US -333 ,FITZPATRICK,BWR  ,BWR-4 (Mark 1),2536,849,813,EXELON,GE,81.3,81.4,1968-09-01,1975-02-01,1975-07-01 00:00:00,,2344,True,577,6.421917808219178,18.67945205479452,#ff7f00
USA,US -267 ,FORT ST. VRAIN,HTGR ,,842,342,330,PSCC,GA,,,1968-09-01,1976-12-01,1979-07-01 00:00:00,1989-08-01,3013,False,160,8.254794520547945,18.67945205479452,#dede00
USA,US -293 ,PILGRIM-1,BWR  ,,2028,711,677,ENTERGY,GE,,,1968-08-01,1972-07-01,1972-12-01 00:00:00,2019-05-01,1430,False,174,3.9178082191780823,18.594520547945205,#ff7f00
USA,US -305 ,KEWAUNEE,PWR  ,,1772,595,566,DOMINION,WH,,,1968-08-01,1974-04-01,1974-06-01 00:00:00,2013-05-01,2069,False,167,5.668493150684932,18.594520547945205,#377eb8
USA,US -301 ,POINT BEACH-2,PWR  ,WH 2LP (DRYAMB,1800,640,591,NEXTERA,WH,86.7,86.7,1968-07-01,1972-08-01,1972-10-01 00:00:00,,1492,True,563,4.087671232876712,18.50958904109589,#377eb8
USA,US -296 ,BROWNS FERRY-3,BWR  ,BWR-4 (Mark 1),3458,1260,1210,TVA,GE,84.9,85.2,1968-07-01,1976-09-01,1977-03-01 00:00:00,,2984,True,561,8.175342465753424,18.50958904109589,#ff7f00
USA,US -317 ,CALVERT CLIFFS-1,PWR  ,CE 2LP (DRYAMB,2737,918,877,EXELON,CE,81.9,82.1,1968-06-01,1975-01-01,1975-05-01 00:00:00,,2405,True,569,6.589041095890411,18.427397260273974,#377eb8
USA,US -318 ,CALVERT CLIFFS-2,PWR  ,CE 2LP (DRYAMB,2737,911,855,EXELON,CE,85.0,85.1,1968-06-01,1976-12-01,1977-04-01 00:00:00,,3105,True,570,8.506849315068493,18.427397260273974,#377eb8
SPAIN,ES -3   ,VANDELLOS-1,GCR  ,,1670,500,480,HIFRENSA,CEA,,,1968-06-01,1972-05-01,1972-08-01 00:00:00,1990-07-01,1430,False,107,3.9178082191780823,18.427397260273974,#4daf4a
USA,US -298 ,COOPER,BWR  ,BWR-4 (Mark 1),2419,801,769,ENTERGY,GE,79.7,79.7,1968-06-01,1974-05-01,1974-07-01 00:00:00,,2160,True,562,5.917808219178082,18.427397260273974,#ff7f00
USA,US -280 ,SURRY-1,PWR  ,WH 3LP (DRYSUB,2587,890,838,DOMINION,WH,79.3,79.3,1968-06-01,1972-07-01,1972-12-01 00:00:00,,1491,True,556,4.0849315068493155,18.427397260273974,#377eb8
